text,label
đò ăn ngon hợp_khẩu vị nhưng phục_vụ chưa tốt chưa nhiệt_tình .,1
"thực_tế quán không đẹp như hình quảng_cáo , cafe không ngon , nhân_viên chậm_chạp , món ăn tạm được .",0
"cháo giá hợp_lý , phục_vụ nhanh , có cháo huyết cho người không ăn lòng .",1
"món ngon , nhưng không_gian hẹp và tù_túng , rất hầm nóng_nực .",0
"quản_lý nói_chuyện hóng hách gằn giọng với khách , khách không biết các loại combo với giá , quản_lý ra tư_vấn kiểu_cách khinh_thường khách .",0
"đợi đồ_ăn gần 1 tiếng không có , đồ_ăn rất chậm .",0
"bún riêu hà_nội thanh_đạm với mùi thơm của giấm_bỗng cà_chua riêu cua , vị sẽ hơi khác 1 xíu so với bún riêu cô hương béo , quán sạch_sẽ , ông_bà chủ nhiệt_tình , highly recommend mọi người đến ăn .",1
"thức_ăn cũng ngon , giá cao , không phù_hợp với gia_đình .",1
"giá cá cũng vừa_phải , khuôn_viên đang sửa nên nhỏ hơn trong video quảng_cáo .",1
làm thì lâu mở app giao hàng hành shipper à .,0
quán bình_dân .,0
"nhạt_nhẽo , lõng_bõng toàn nước , gọi bát đầy_đủ ăn không bõ dính răng mà đắt , chủ quán bán hàng mặt như muốn đuổi khách , không có_điều hoà , giá cao so với chất_lượng đồ_ăn .",0
đồ_ăn ngon phục_vụ tot .,1
"view đẹp , đồ_ăn ổn .",1
"món ăn ngon , giá ổn , hải_sản tươi , chất_lượng phục_vụ quá ok .",1
quán phục_vụ quá chán nhân_viên cực_kì thái_độ quán thì không đông mà gọi đồ cả chục lần mới ra đồ .,0
"phở không được ngon lắm theo khẩu_vị của mình chỗ ngồi không được dọn_dẹp sạch_sẽ , bưng ra cho mình ly trà đá mà khách trước không uống mất vệ_sinh mà ly đó tận 5k , mọi người cân_nhắc .",0
"mình đã ăn_ở đây 2 lần cùng gia_đình , nhà mình nhiều người khó_tính mà lần nào ăn cũng khen ngon và ngon thật nên must try nha mọi người , mấy bé_nhỏ cũng được nhân_viên take care rất tốt .",1
không_gian rộng_rãi thoáng mát đồ_ăn ngon - giá hợp_lý .,1
"rất là tệ về cách làm_việc và cả thái_độ , nhất_là về bộ_phận bên nhận hàng_hoá thái_độ rất là tiêu_cực , cũng mong là dẹp luôn .",0
"nhân_viên lịch_sự , món ngon .",1
"quán phục_vụ tệ , chờ 1 tiếng không có đồ_ăn , trong khi người đến sau thì có trước , hỏi nhân_viên 2 lần thì lơ luôn câu hỏi , kiểu gì cũng sập_tiệm thôi .",0
"lẩu ăn rất ngon , nhân_viên nhiệt_tình , view lại đẹp nữa .",1
"khách không đông nhưng phục_vụ rất tệ , vừa chậm vừa không chuyên_nghiệp , món nguội_tanh nguội_lạnh .",0
"thức_ăn thật đáng thất_vọng , thịt lợn cốt lết của tôi đã chín quá , dai và thiếu hương_vị , mọi thứ khác đều được chấp_nhận nhưng không có gì đặc_biệt , dịch_vụ cũng hơi chậm .",0
"vị tạm ổn , làm gà xé giống_hệt gà chặt gỡ xương , dĩa gỏi 1 người ăn rất ít thịt gà .",0
"ngon rẻ 3 đứa ăn quá_trời quá đất , 2 dĩa thập_cẩm to , 1 dĩa xíu_mại , 1 há cảo tôm , 2 dĩa bột chiên , 3 ly trà_đá , 3 panacota chia ra có 97k / 1 người há cảo rất đa_dạng , to_đùng nhân nhiều panacota cũng ngon béo ít ngọt quán rất đông , ít nhân_viên nên mọi người nhớ tự để_ý xe_cộ vì để dưới lòng lề_đường không có bảo_vệ .",1
"beefsteak rib eye quá dai , dỡ .",0
quán ngoài_trời có mái che .,0
"1 món bún_chả giò đơi gần 30p , không bao_giờ ghé lại dù chỉ 1 lần .",0
"thức_ăn ngon , hải_sản tươi , lên món nhanh , vị_trí đắc_địa có view đẹp , phục_vụ vui_vẻ nhiệt_tình .",1
"nhân_viên phục_vụ tệ , mỳ ngon nm do nhân_viên có_vẻ thái_độ nên mình ăn cảm_giác không còn ngon nuaa .",0
"đồ_ăn ngon , không_gian thoáng .",1
"đồ_ăn được , nhưng ngồi ăn như trên đống rác , mùi chua của cống và rác_thải dưới chân , thấy review nên qua thử , nhưng không bao_giờ quay lại vì bẩn quá .",0
"đồ_ăn ngon , chỉnh chu , nhân_viên quá nhiệt_tình .",1
"dịch_vụ quá tệ , cho khách đợi hơn 45 phút chưa có món , bàn khác tới sau có món trước .",0
"bánh_mì que ăn khá chuẩn , chíu chương ( tương_ớt ) ăn cay đậm , ngày lạnh ăn bánh_mì với một bát bánh_đa nữa là tuyệt_vời .",1
sẽ không bao_giờ quay lại lần 2 .,0
"nhân_viên hay làm cho_qua lắm , không nhiệt_tình quan_khách nhiều , món lên siêu chậm , ngày_càng xuống_cấp .",0
"cực_kỳ nhếch_nhác , rau cải_bắp thì cuộng đen , khu để đồ tráng_miệng trên lầu thì tối , lèo_tèo 4 - 5 loại kem chảy nước trong tủ đông không bật điện và bát chè nhìn không_thể nhem_nhuốc hơn .",0
ốc ở đây không ngon .,0
"đồ_ăn ngon , nhân_viên nhiệt_tình , cơm_chiên dưa bò và mực chiên mắm me ngon , nên thử , giâ cả ok 2 người 4 món , 2 nước tầm 700k .",1
"quán nhỏ , ốc ngon , giá phải_chăng , nên thử món sò mai sốt phô_mai .",1
hủ_tiếu mì xá_xíu + cật heo 230k tô .,1
"phục_vụ kém vãi , đợi cả tiếng đồng_hồ không lên nổi 1 món .",0
"nhân_viên phục_vụ dể thương , món ăn ngon , không_gian thoang thoáng mát sạch_sẽ .",1
quản_lý thì chửi nhau với nhân_viên trước mặt tôi mình đến đây ăn cơm chứ không phải đến để ăn chửi chắc_chắn không đến lần 2 .,0
"trải_nghiệm tuyệt_vời , nhân_viên thân_thiện , phục_vụ tốt .",1
"tuyệt_vời , khung_cảnh tuyệt , mở muộn , nhân_viên nhiệt_tình , nên gọi phở cocktail .",1
thật_sự là không ngon so với mức giá bán ra .,0
"đồ_ăn và dịch_vụ đều là hàng_đầu , nơi này có không_gian tuyệt_vời , đồ_ăn theo đạo hồi không có thịt lợn , tuy_nhiên họ có phục_vụ rượu .",1
"đồ_ăn nhiều , bắp phomai rất ngon "" mustry "" .",1
dịch_vụ chăm_sóc khách_hàng quá tệ .,0
"đồ_ăn ngon , tôm thịt chắc , chất_lượng , nêm nếm vừa ăn , 10 điểm không có nhưng .",1
"trong mì có 1 cọng kẽm , mọi người ăn nhớ cẩn_thận nhé .",0
"món ăn ngon , đa_dạng , vịt bắc kinh ngon , nên đi nhiều người để có_thể thử nhiều món , không_gian rộng_rãi thoáng mát , đặc_trưng trung hoa , nhân_viên nhiệt_tình thân_thiện .",1
thái_độ nhiên viên phục_vụ quá tệ .,0
"thái_độ kém , khách hỏi bàn nhưng nói_chuyện kiểu ra_lệnh , chủ quán giọng cha_mẹ .",0
"quán rất ngon , quản_lý rất nhiệt_tình , giá_cả lại hợp_lý .",1
"bánh_tôm ngon nhưng bún ốc thì không ngon , thái_độ nhân_viên cũng không hài_lòng .",1
đồ_ăn đồ uônng được .,1
"ai ý_định ăn_ở đây lưu_ý nhá , 159k nhưng cực dở tệ tôm vài con tôm , thức_ăn toàn đồ gì đâu , noi chung chán đừng vô mất_công .",0
"cũng bình_thường thôi , ít đa_dạng món ăn và mắc hơn bên bình_thạnh .",0
"nói thiệt đừng đi , cua thì không có thịt , nhung cũng vậy , ốc dở_ẹc luôn tưởng đâu đồ thiêu , không đáng nha , thêm má quản_lý thái_độ cực_kì , né quán nha anh_em .",0
"sumo trung yên là 1 nơi thật_sự da best nhất trong tất_cả cơ_sở của sumo , nhân_viên cực nice , đồ_ăn không_chỉ ngon mà_còn decor rất đẹp và bắt_mắt .",1
"một nhân_viên có thái_độ đuổi khách khi khách chỉ gọi beer ( nam , cao , già_dặn ) , các nhân_viên còn lại nhiệt_tình , thân_thiện .",0
"không biết là lên giá , hay thấy mình là người bắc nên bắt_nạt , menu ghi 15k lúc tính tiền thì 30k , hay_là không nghe rõ mình bảo mua mỗi 1 phần thôi .",0
"đắt , mà đồ_ăn bình_thường .",0
"không_gian xanh , rộng_rãi phù_hợp với các nhóm gia_đình , họp lớp , tiệc cưới , hội_thảo , món ăn rất ngon , chi_phí hợp_lý , nhân_viên phục_vụ chuyên_nghiệp .",1
"nên thử , thực_phẩm chất_lượng xứng với giá .",1
phở gấu .,0
"món ăn_làm khá ngon , bia_tươi ổn , không_gian rộng_rãi , mặt tiềm song_hành dễ tìm , thích_hợp anh_em bạn_bè văn_phòng vừa chill vừa tán_gẫu , giá bia_hơi cao chút nhưng phù_hợp loại_hình quán như_vậy .",1
"5h chiều là bắt_đầu đông khách rồi mình đi buổi trưa nên vắng_teo , quán chưa mở_cửa nữa hehe , nhà_vệ_sinh sạch_sẽ , xịn .",1
"đồ_ăn ngon lắm , ăn siu no bụng , khoai_tây nướng là must try nhakk .",1
không_gian thoáng mát chủ và nhân_viên nhiệt_tình đồ_ăn ngon .,1
"vô ăn cơm trả tiền , mà tao tưởng vô xin cơm để ăn .",0
lên món chậm - nhạt - nhân_viên ít nhiệt_tình - đồ_dùng cũ .,0
"các bạn phục_vụ rất nhiệt_tình năng_nổ , khônh khí quán sôi_nổi thích_hợp cho các bạn muốn đi ăn quán có nhiều hoạt_động náo_nhiệt .",1
"phục_vụ thái_độ cực_kỳ tệ , chỉ được cái nước_lèo ngon , nhưng vẫn không đáng để thực_khách phải chịu_đựng và chờ_đợi từ 45p đến hơn 1 tiếng để ăn sẽ không quay lại nữa .",0
"phục_vụ ở tại công_ty mình nhưng rất chu_đáo , tuyệt_vời , chất_lượng món ăn rất ok , đảm_bảo như ăn_ở nhà_hàng .",1
"tái chín 40 nạm gầu 45 có trứng trần , quẩy , sốt vang , phục_vụ nhanh .",1
"thức_ăn ngon , hợp_khẩu vị với người trung vào cao_tuổi , phục_vụ chu_đáo , giá_cả phù_hợp với chất_lượng , thích_hợp đi ăn với gia_đình hoặc mời khách .",1
họ đã cho tôi những thứ mà tôi không hề yêu_cầu .,0
quán ăn rất ngon .,1
1 sao của tôi sẽ đem đến chất_lượng phục_vụ tốt cho bạn .,0
"quán phục_vụ quá lâu , khách_hàng đợi 1 tiếng vẫn không có bất_kì một loại đồ_ăn nào ra trước trong thời_gian đợi món chính .",0
đồ_ăn ngon quá .,0
"nhà_hàng rất tốt , ai có nhu_cầu thì ủng_hộ đi .",1
"dịch_vụ tốt , nhân_viên chu_đáo , nhạc không quá to nước uống ngon giá ok phết .",1
"ăn chả khác gì kfc mà giá thì đắt gấp đôi , không đáng quay lại .",0
"đồ_ăn ngon , chất_lượng , sẽ quay lại .",1
"quán ra món chậm , đồ_ăn nguội không nóng .",0
"chuẩn steak , nhà_hàng ngon nhất từng ăn .",1
"đồ_ăn chán , menu thì như bẫy khách , gà phô_mai phần bé menu thì 300k , thanh_toán thì tính thêm 60k phô_mai , tôi thí và không bao_giờ quay lại .",0
"ăn tại aeonmall hà_đông , sườn ít thịt và gia_vị ướp quá bình_thường , cá_nhân mình cảm_thấy nhạt_nhẽo không thích , giá tương_đối cao .",1
"không_gian thoáng mát , đồ_ăn ngon , nhân_viên nhiệt_tình .",1
"đặt đồ_ăn mà giao sai , sau đó đặt lại thì giao phần đồ_ăn nguội_ngắt .",0
"cơm ngon vừa_miệng , giá hợp_lí nhân_viên lịch_sự .",1
"đóng_cửa luôn rồi , lên google search quán ăn toàn bị ngưng bán đã lâu .",0
"nhân_viên order đồ_ăn cho khách thái_độ không niềm_nở , không có chủ_ngữ vị_ngữ .",0
"bẩn tương_ớt có giòi , kinh người , bạn mình ăn nôn hết .",0
ngon nhắm hihi khách xinh gái nhân_viên thì cười .,1
"đồ_ăn bữa gọi 3 món đều bỏ nhiều bột_ngọt khó ăn , bình_thường đã ăn quán nhiều lần , kêu món nướng báo hết than , nhưng lại nướng cho bàn mới vào vì bàn đông khách hơn .",0
"đồ_ăn oke , nhân_viên thái_độ phục_vụ lâu , đi ăn 6 người gọi đồ như đi ăn_xin , tưởng nhân_viên là ông nội của mình không à .",0
"quán đông nên phục_vụ khá chậm , lẩu ốc ok , nước hơi mặn , đồ nhúng đa_dạng , rau_sạch , tươi .",1
"quán đông và ồn , món lên chậm mình đi 2 người nhưng chỉ lên steak cho 1 người_người còn lại phải đợi rất lâu .",1
"không bao_giờ quay lại , đắt quá .",0
"quán ăn ngon , sạch_sẽ , giá phải_chăng .",0
đồ_ăn ngon và đa_dạng các món ăn không gian quán rất rộng có nhiều chỗ để xe .,1
"nhân_viên rất đáng yêu , đồ_ăn ngon , bế con giúp gia_đình mình nữa .",1
"quán bún cá ngon , giá hợp_lý , điểm trừ là bún sứa không có giòn , quán bún cá nên có mùi tanh khó_chịu .",1
"món ăn lên chậm , phục_vụ không chuyên_nghiệp , sẽ không có lần sau .",0
"đồ_ăn không được ngon , nhỏ_xíu , không xứng_đáng với giá tiền .",0
"bảo_vệ thái_độ với khách_hàng , không dắt xe cho khách còn la chửi khách , thương_hiệu lớn mà nhân_viên ý_thức kém , rất rất nhiều lần .",0
"thịt trong bánh chưa chín kỹ , ăn vào đau bụng .",0
"thức_ăn rất ngon , độc_đáo , lạ .",1
là nguyên_nhân gây ra ùn tắt giao_thông mỗi khi có tiệc cưới .,0
"phục_vụ như bà nội , chán vãi .",0
đồ_ăn thơm ngon chất_lượng tuyệt_vời hương_vị đậm_đà giá_cả hợp_lý so với chất_lượng thái_độ phục_vụ tận_tình chu_đáo không_gian thoáng mát sạch_sẽ nhà_hàng đẹp bảo_an toàn trên thực_phẩm có độ uy_tín lâu năm .,1
"thức_ăn ngon phục_vụ nhanh cần cải_thiện nhà_vệ_sinh cho sạch_sẽ , sang_trọng hơn .",1
"phong_cách chế_biến cơm thố truyền_thống ở đây rất đặc_biệt , mình không_thể chờ để quay lại .",1
"giá sinh_viên , chất_lượng sinh_viên .",0
"lần đầu ăn bánh_tráng ở đây ngon lắm nha , kia là combo 146k 2 người ăn không hết , bánh_tráng cuộn và bánh_tráng nướng siêu ngon , bánh_tráng trộn tạm được thôi ạ , trà hoa_quả thơm ngon nhưng hơi nhiều đá .",1
nhạc hay chất_lượng dịch_vụ tốt giá_cả tương_đương với dịch_vụ mang lại .,1
"chất_lượng ổn nha các bạn , được cái vệ_sinh cực_kỳ nha .",1
"mình cùng bạn_bè có ăn thì giá hơi cao chút , đồ_ăn tạm được , ven sông mát_mẻ , view đẹp , nên đi vào buổi chiều_tà 17h00 trở đi .",1
món ngon và phục_vụ nhiệt_tình .,1
"ảnh_hưởng dịch , ít đồ , ít nhân_viên .",0
"rượu ok , đồ nhắm ngon , thích_hợp với tụ_tập anh_em bạn_bè , nhiều món ăn truyền_thống việt_nam quán được decor với phong_cách cổ_xưa , vì ở mặt đường nên hơi ồn , nhân_viên nhiệt_tình thân_thiện .",1
"quán ăn tệ , phục_vụ chậm , không cod nước_chấm chỉ có một món mặn_chát hỏi cái gì cũng không , sẽ không bao_giờ quay lại .",0
"đồ_ăn ở mức 6 - 7 / 10 còn thái_độ phục_vụ thì âm điểm , xin lưu_ý nếu không chịu được thái_độ phục_vụ kém thì không nên chọn địa_điểm này .",0
"phục_vụ chậm , các món hết ra tiếp lượt mới đợi lâu , các món ăn kèm gọi không dục là không mang ra , gọi set 399k , mà ăn không đáng với giá tiền .",0
"đồ_ăn ngon , nhân_viên lịch_sự , bãi xe rộng đường hơi kẹt xe một_chút .",1
